AssetType,Pack,Category,SuggestedUse,FileName,AssetPath,ThumbnailPath,RendererCount,Bounds,Notes
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Table texture set 1_Maskmap.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Table texture set/Table Texture set 1/Table texture set 1_Maskmap.png","thumbnails/textures/0062_texture_Table_texture_set_1_Maskmap_f28f0038.png","0","2048x2048","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Table texture set 2_Diffuse.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Table texture set/Table Texture set 2/Table texture set 2_Diffuse.png","thumbnails/textures/0063_texture_Table_texture_set_2_Diffuse_6faf75c8.png","0","2048x2048","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Table texture set 2_Height.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Table texture set/Table Texture set 2/Table texture set 2_Height.png","thumbnails/textures/0064_texture_Table_texture_set_2_Height_40db26f3.png","0","2048x2048","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Table texture set 2_Maskmap.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Table texture set/Table Texture set 2/Table texture set 2_Maskmap.png","thumbnails/textures/0065_texture_Table_texture_set_2_Maskmap_5b190c70.png","0","2048x2048","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Table texture set 3_Diffuse.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Table texture set/Table Texture set 3/Table texture set 3_Diffuse.png","thumbnails/textures/0066_texture_Table_texture_set_3_Diffuse_e75cbc50.png","0","2048x2048","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Table texture set 3_Height.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Table texture set/Table Texture set 3/Table texture set 3_Height.png","thumbnails/textures/0067_texture_Table_texture_set_3_Height_e3bfc7eb.png","0","2048x2048","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Table texture set 3_Maskmap.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Table texture set/Table Texture set 3/Table texture set 3_Maskmap.png","thumbnails/textures/0068_texture_Table_texture_set_3_Maskmap_f5293a78.png","0","2048x2048","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Table texture set 4_Diffuse.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Table texture set/Table Texture Set 4/Table texture set 4_Diffuse.png","thumbnails/textures/0069_texture_Table_texture_set_4_Diffuse_8fdac650.png","0","2048x2048","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Table texture set 4_Height.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Table texture set/Table Texture Set 4/Table texture set 4_Height.png","thumbnails/textures/0070_texture_Table_texture_set_4_Height_7ab7d5eb.png","0","2048x2048","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Table texture set 4_Maskmap.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Table texture set/Table Texture Set 4/Table texture set 4_Maskmap.png","thumbnails/textures/0071_texture_Table_texture_set_4_Maskmap_9da74478.png","0","2048x2048","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Table texture set 5 brown_Diffuse.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Table texture set/Table Texture Set 5/Table texture set 5 brown_Diffuse.png","thumbnails/textures/0072_texture_Table_texture_set_5_brown_Diffuse_24cdc934.png","0","2048x2048","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Table texture set 5_Diffuse.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Table texture set/Table Texture Set 5/Table texture set 5_Diffuse.png","thumbnails/textures/0073_texture_Table_texture_set_5_Diffuse_abc3d310.png","0","2048x2048","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Table texture set 5_Height.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Table texture set/Table Texture Set 5/Table texture set 5_Height.png","thumbnails/textures/0074_texture_Table_texture_set_5_Height_788a48ab.png","0","2048x2048","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Table texture set 5_Maskmap.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Table texture set/Table Texture Set 5/Table texture set 5_Maskmap.png","thumbnails/textures/0075_texture_Table_texture_set_5_Maskmap_0ace2538.png","0","2048x2048","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","vase AO.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Table texture set/Vase/vase AO.png","thumbnails/textures/0076_texture_vase_AO_3ba7c359.png","0","1024x1024","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","vase_grey_AlbedoTransparency.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Table texture set/Vase/vase_grey_AlbedoTransparency.png","thumbnails/textures/0077_texture_vase_grey_AlbedoTransparency_04bfea09.png","0","1024x1024","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Keyboard Props_Diffuse.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Techware/Keyboard props texture/Keyboard Props_Diffuse.png","thumbnails/textures/0078_texture_Keyboard_Props_Diffuse_73f0ea7d.png","0","2048x2048","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Keyboard Props_Height.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Techware/Keyboard props texture/Keyboard Props_Height.png","thumbnails/textures/0079_texture_Keyboard_Props_Height_ece5e17c.png","0","2048x2048","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Keyboard Props_Maskmap.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Techware/Keyboard props texture/Keyboard Props_Maskmap.png","thumbnails/textures/0080_texture_Keyboard_Props_Maskmap_8af6c689.png","0","2048x2048","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Techware_Diffuse.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Techware/Techware_Diffuse.png","thumbnails/textures/0081_texture_Techware_Diffuse_4e236934.png","0","2048x2048","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Techware_Height.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Techware/Techware_Height.png","thumbnails/textures/0082_texture_Techware_Height_a62658b7.png","0","2048x2048","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Techware_Maskmap.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Techware/Techware_Maskmap.png","thumbnails/textures/0083_texture_Techware_Maskmap_7b7cfb44.png","0","2048x2048","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Wall multiset_Diffuse.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Wall texture/wall set 1/Wall multiset_Diffuse.png","thumbnails/textures/0084_texture_Wall_multiset_Diffuse_340fee34.png","0","4096x4096","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Wall multiset_Height.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Wall texture/wall set 1/Wall multiset_Height.png","thumbnails/textures/0085_texture_Wall_multiset_Height_bbaedfb7.png","0","4096x4096","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Wall multiset_Maskmap.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Wall texture/wall set 1/Wall multiset_Maskmap.png","thumbnails/textures/0086_texture_Wall_multiset_Maskmap_61698044.png","0","4096x4096","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Wall_Multiset_2_Diffuse+Alpha.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Wall texture/Wall set 2/Wall_Multiset_2_Diffuse+Alpha.png","thumbnails/textures/0087_texture_Wall_Multiset_2_Diffuse_Alpha_7fa707d6.png","0","4096x4096","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Wall_Multiset_2_Diffuse.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Wall texture/Wall set 2/Wall_Multiset_2_Diffuse.png","thumbnails/textures/0088_texture_Wall_Multiset_2_Diffuse_7595a1cd.png","0","4096x4096","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Wall_Multiset_2_Height.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Wall texture/Wall set 2/Wall_Multiset_2_Height.png","thumbnails/textures/0089_texture_Wall_Multiset_2_Height_0818a3cc.png","0","4096x4096","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Wall_Multiset_2_Maskmap.png","Assets/ScifiOfficeLite/Meshes/Textures/Environment/Wall texture/Wall set 2/Wall_Multiset_2_Maskmap.png","thumbnails/textures/0090_texture_Wall_Multiset_2_Maskmap_ac48e799.png","0","4096x4096","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Door 1_Diffuse.png","Assets/ScifiOfficeLite/Meshes/Textures/Interactables and Doors/Doors/Door 1_Diffuse.png","thumbnails/textures/0091_texture_Door_1_Diffuse_4bcd16ce.png","0","2048x2048","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Mechanical arms_Diffuse.png","Assets/ScifiOfficeLite/Meshes/Textures/Interactables and Doors/Mechanical arms/Mechanical arms_Diffuse.png","thumbnails/textures/0092_texture_Mechanical_arms_Diffuse_133bef8a.png","0","2048x2048","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Mechanical arms_Height.png","Assets/ScifiOfficeLite/Meshes/Textures/Interactables and Doors/Mechanical arms/Mechanical arms_Height.png","thumbnails/textures/0093_texture_Mechanical_arms_Height_1faca891.png","0","2048x2048","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Mechanical arms_Maskmap.png","Assets/ScifiOfficeLite/Meshes/Textures/Interactables and Doors/Mechanical arms/Mechanical arms_Maskmap.png","thumbnails/textures/0094_texture_Mechanical_arms_Maskmap_e93a4226.png","0","2048x2048","텍스처 파일입니다. 형태가 아니라 재질 후보로 보십시오."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Lightmap-0_comp_dir.png","Assets/ScifiOfficeLite/Scene/Demo/Lightmap-0_comp_dir.png","thumbnails/textures/0095_texture_Lightmap_0_comp_dir_863293c7.png","0","1024x1024","데모/예시 폴더 출처입니다. 실제 적용 전 재확인 필요."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Lightmap-0_comp_shadowmask.png","Assets/ScifiOfficeLite/Scene/Demo/Lightmap-0_comp_shadowmask.png","thumbnails/textures/0096_texture_Lightmap_0_comp_shadowmask_935e9232.png","0","1024x1024","데모/예시 폴더 출처입니다. 실제 적용 전 재확인 필요."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Lightmap-1_comp_dir.png","Assets/ScifiOfficeLite/Scene/Demo/Lightmap-1_comp_dir.png","thumbnails/textures/0097_texture_Lightmap_1_comp_dir_dda96d9a.png","0","1024x1024","데모/예시 폴더 출처입니다. 실제 적용 전 재확인 필요."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Lightmap-1_comp_shadowmask.png","Assets/ScifiOfficeLite/Scene/Demo/Lightmap-1_comp_shadowmask.png","thumbnails/textures/0098_texture_Lightmap_1_comp_shadowmask_67d2831d.png","0","1024x1024","데모/예시 폴더 출처입니다. 실제 적용 전 재확인 필요."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Lightmap-2_comp_dir.png","Assets/ScifiOfficeLite/Scene/Demo/Lightmap-2_comp_dir.png","thumbnails/textures/0099_texture_Lightmap_2_comp_dir_0afaca59.png","0","1024x1024","데모/예시 폴더 출처입니다. 실제 적용 전 재확인 필요."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Lightmap-2_comp_shadowmask.png","Assets/ScifiOfficeLite/Scene/Demo/Lightmap-2_comp_shadowmask.png","thumbnails/textures/0100_texture_Lightmap_2_comp_shadowmask_ddcc8830.png","0","1024x1024","데모/예시 폴더 출처입니다. 실제 적용 전 재확인 필요."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Lightmap-3_comp_dir.png","Assets/ScifiOfficeLite/Scene/Demo/Lightmap-3_comp_dir.png","thumbnails/textures/0101_texture_Lightmap_3_comp_dir_2c2b3eac.png","0","1024x1024","데모/예시 폴더 출처입니다. 실제 적용 전 재확인 필요."
"Texture","Free Sci-Fi Office Pack","텍스처/색상","재질 후보, 색감/마모/발광 확인","Lightmap-3_comp_shadowmask.png","Assets/ScifiOfficeLite/Scene/Demo/Lightmap-3_comp_shadowmask.png","thumbnails/textures/0102_texture_Lightmap_3_comp_shadowmask_508cc653.png","0","1024x1024","데모/예시 폴더 출처입니다. 실제 적용 전 재확인 필요."
"Prefab","GoldenFrame Terminal - FREE","터미널·화면","조종실, 통제실, 무기실, 상점/정비 UI 배경 후보","Cosmic_Retro_Computer2_13.prefab","Assets/GoldenFrame_Terminal_FREE/Prefabs/Cosmic_Retro_Computer2_13.prefab","thumbnails/objects/0080_prefab_Cosmic_Retro_Computer2_13_9a79c0ce.png","2","0.32 x 0.34 x 0.37",""
